order_id,order_date,region,channel,segment,revenue,units
ORD-9-0,2023-10-06,West,Partner,Mid,854,3
ORD-9-1,2023-10-04,East,Web,Enterprise,487,5
ORD-9-2,2023-10-19,Central,Web,SMB,334,14
ORD-9-3,2023-10-01,North,Retail,Mid,600,11
ORD-9-4,2023-10-06,North,Retail,Enterprise,587,6
ORD-9-5,2023-10-26,Central,Web,Mid,606,10
ORD-9-6,2023-10-17,East,Web,SMB,566,10
ORD-9-7,2023-10-22,West,Partner,SMB,187,5
ORD-9-8,2023-10-07,Central,Retail,Enterprise,715,10
ORD-9-9,2023-10-19,Central,Partner,Mid,518,5
ORD-9-10,2023-10-04,East,Web,SMB,511,8
ORD-9-11,2023-10-13,South,Web,SMB,605,5
ORD-9-12,2023-10-06,Central,Web,Enterprise,540,10
ORD-9-13,2023-10-16,North,Web,SMB,651,3
ORD-9-14,2023-10-16,North,Web,SMB,529,5
ORD-9-15,2023-10-06,Central,Retail,SMB,654,7
ORD-9-16,2023-10-19,Central,Web,Enterprise,384,11
ORD-9-17,2023-10-02,Central,Web,Enterprise,703,5
ORD-9-18,2023-10-19,North,Web,Enterprise,320,13
ORD-9-19,2023-10-23,East,Web,Enterprise,586,9
ORD-9-20,2023-10-21,West,Web,Mid,553,6
ORD-9-21,2023-10-17,East,Retail,Enterprise,533,9
ORD-9-22,2023-10-24,Central,Web,Mid,526,8
ORD-9-23,2023-10-10,Central,Retail,SMB,492,6
ORD-9-24,2023-10-04,South,Retail,Enterprise,422,8
ORD-9-25,2023-10-02,Central,Retail,Mid,482,8
ORD-9-26,2023-10-28,Central,Retail,Mid,617,5
ORD-9-27,2023-10-12,North,Retail,Enterprise,556,7
ORD-9-28,2023-10-05,Central,Retail,Enterprise,456,13
ORD-9-29,2023-10-08,West,Web,Enterprise,538,9
ORD-9-30,2023-10-15,East,Web,Enterprise,361,6
ORD-9-31,2023-10-20,Central,Partner,Enterprise,732,13
ORD-9-32,2023-10-19,Central,Partner,SMB,619,7
ORD-9-33,2023-10-24,West,Web,Mid,473,11
ORD-9-34,2023-10-09,North,Retail,SMB,392,3
ORD-9-35,2023-10-26,North,Retail,Enterprise,488,10
ORD-9-36,2023-10-03,North,Web,SMB,571,7
ORD-9-37,2023-10-24,Central,Partner,Mid,588,8
ORD-9-38,2023-10-14,West,Web,Enterprise,463,4
ORD-9-39,2023-10-24,North,Web,Mid,655,9
ORD-9-40,2023-10-15,South,Retail,Enterprise,480,5
ORD-9-41,2023-10-02,East,Web,Enterprise,465,11
ORD-9-42,2023-10-12,West,Partner,Enterprise,486,11
ORD-9-43,2023-10-07,Central,Partner,Enterprise,423,1
ORD-9-44,2023-10-23,East,Web,Mid,622,14
ORD-9-45,2023-10-22,North,Partner,Mid,476,7
ORD-9-46,2023-10-16,East,Partner,Mid,379,5
ORD-9-47,2023-10-12,East,Partner,Enterprise,545,11
ORD-9-48,2023-10-09,East,Partner,Mid,563,3
ORD-9-49,2023-10-16,Central,Retail,SMB,481,4
ORD-9-50,2023-10-08,South,Retail,Enterprise,616,4
ORD-9-51,2023-10-08,North,Partner,SMB,655,4
ORD-9-52,2023-10-02,West,Retail,Enterprise,548,9
ORD-9-53,2023-10-12,Central,Retail,Enterprise,305,3
ORD-9-54,2023-10-18,Central,Web,SMB,490,8
ORD-9-55,2023-10-22,West,Partner,Enterprise,425,11
ORD-9-56,2023-10-28,North,Retail,Enterprise,512,10
ORD-9-57,2023-10-04,North,Retail,Mid,571,8
ORD-9-58,2023-10-23,North,Retail,Enterprise,531,15
ORD-9-59,2023-10-02,West,Web,Enterprise,549,1
ORD-9-60,2023-10-12,South,Partner,SMB,555,4
ORD-9-61,2023-10-21,North,Retail,SMB,524,8
ORD-9-62,2023-10-14,North,Retail,SMB,332,9
ORD-9-63,2023-10-23,West,Partner,Mid,547,11
ORD-9-64,2023-10-04,West,Web,Mid,488,12
ORD-9-65,2023-10-10,Central,Web,Mid,662,6
ORD-9-66,2023-10-25,South,Partner,Enterprise,378,3
ORD-9-67,2023-10-17,Central,Partner,Mid,527,12
ORD-9-68,2023-10-16,East,Retail,SMB,556,10
ORD-9-69,2023-10-21,North,Partner,SMB,556,11
ORD-9-70,2023-10-20,West,Retail,SMB,419,9
ORD-9-71,2023-10-17,Central,Partner,Enterprise,391,7
ORD-9-72,2023-10-11,West,Retail,Mid,272,6
ORD-9-73,2023-10-08,South,Web,Enterprise,602,11
ORD-9-74,2023-10-11,East,Partner,Mid,616,10
ORD-9-75,2023-10-19,South,Partner,SMB,553,7
ORD-9-76,2023-10-13,Central,Partner,Mid,486,6
ORD-9-77,2023-10-11,West,Web,SMB,634,7
ORD-9-78,2023-10-05,South,Web,SMB,522,11
ORD-9-79,2023-10-16,East,Partner,Enterprise,592,11
ORD-9-80,2023-10-15,North,Retail,Mid,613,3
ORD-9-81,2023-10-21,West,Web,Enterprise,446,2
ORD-9-82,2023-10-06,North,Partner,Enterprise,410,8
ORD-9-83,2023-10-12,East,Retail,Mid,590,7
ORD-9-84,2023-10-27,East,Retail,SMB,729,10
ORD-9-85,2023-10-25,Central,Partner,Mid,360,6
ORD-9-86,2023-10-22,South,Retail,Enterprise,231,7
ORD-9-87,2023-10-22,West,Retail,Mid,687,9
ORD-9-88,2023-10-07,North,Retail,Enterprise,541,4
ORD-9-89,2023-10-05,East,Retail,Mid,574,10
ORD-9-90,2023-10-14,North,Web,Enterprise,415,8
ORD-9-91,2023-10-13,South,Partner,SMB,399,2
ORD-9-92,2023-10-20,South,Partner,Enterprise,361,8
ORD-9-93,2023-10-01,West,Retail,SMB,598,7
ORD-9-94,2023-10-09,West,Partner,Enterprise,642,5
ORD-9-95,2023-10-25,East,Web,SMB,386,8
ORD-9-96,2023-10-01,South,Retail,SMB,710,9
ORD-9-97,2023-10-05,South,Retail,Mid,491,10
ORD-9-98,2023-10-27,East,Web,Enterprise,299,8
ORD-9-99,2023-10-08,South,Web,SMB,348,8
ORD-9-100,2023-10-14,West,Partner,Mid,234,9
ORD-9-101,2023-10-24,North,Partner,Mid,426,5
ORD-9-102,2023-10-25,South,Web,SMB,276,9
ORD-9-103,2023-10-04,West,Partner,SMB,600,8
ORD-9-104,2023-10-12,Central,Web,Mid,485,4
ORD-9-105,2023-10-23,North,Web,Mid,534,11
ORD-9-106,2023-10-27,North,Web,Mid,424,10
ORD-9-107,2023-10-07,East,Retail,Enterprise,608,9
ORD-9-108,2023-10-13,Central,Partner,Mid,502,1
ORD-9-109,2023-10-18,South,Web,Enterprise,360,5
ORD-9-110,2023-10-14,South,Web,Mid,311,5
ORD-9-111,2023-10-09,West,Retail,Enterprise,406,11
ORD-9-112,2023-10-17,West,Web,SMB,538,8
ORD-9-113,2023-10-04,Central,Retail,Enterprise,379,5
ORD-9-114,2023-10-03,East,Partner,Mid,456,7
ORD-9-115,2023-10-14,South,Web,SMB,544,14
ORD-9-116,2023-10-08,East,Web,SMB,530,8
ORD-9-117,2023-10-06,South,Retail,SMB,502,10
ORD-9-118,2023-10-02,West,Partner,Enterprise,541,9
ORD-9-119,2023-10-11,Central,Retail,SMB,652,4
ORD-9-120,2023-10-15,South,Web,Mid,408,13
ORD-9-121,2023-10-15,Central,Partner,Mid,370,9
ORD-9-122,2023-10-21,South,Web,Enterprise,507,8
ORD-9-123,2023-10-01,North,Retail,Mid,589,8
ORD-9-124,2023-10-27,Central,Partner,Mid,615,3
ORD-9-125,2023-10-02,Central,Retail,Enterprise,748,7
ORD-9-126,2023-10-02,North,Partner,Mid,413,13
ORD-9-127,2023-10-27,North,Partner,Enterprise,408,11
ORD-9-128,2023-10-13,North,Retail,Enterprise,389,8
ORD-9-129,2023-10-07,South,Partner,Enterprise,757,4
ORD-9-130,2023-10-11,Central,Retail,Enterprise,442,8
ORD-9-131,2023-10-18,Central,Retail,SMB,470,9
ORD-9-132,2023-10-13,West,Partner,Enterprise,536,7
ORD-9-133,2023-10-16,West,Retail,Mid,487,7
ORD-9-134,2023-10-11,Central,Partner,Mid,484,10
ORD-9-135,2023-10-12,South,Retail,Mid,550,8
ORD-9-136,2023-10-11,West,Web,Enterprise,656,7
ORD-9-137,2023-10-27,North,Web,Mid,456,10
ORD-9-138,2023-10-09,South,Partner,Mid,581,7
ORD-9-139,2023-10-17,South,Web,Enterprise,531,7
ORD-9-140,2023-10-07,East,Partner,Enterprise,350,8
ORD-9-141,2023-10-26,West,Web,Mid,407,9
ORD-9-142,2023-10-18,North,Web,Mid,575,19
ORD-9-143,2023-10-11,East,Retail,Mid,547,9
ORD-9-144,2023-10-05,South,Retail,Mid,521,7
ORD-9-145,2023-10-09,South,Partner,Enterprise,502,11
ORD-9-146,2023-10-24,South,Retail,Enterprise,521,11
ORD-9-147,2023-10-20,Central,Web,Mid,306,3
ORD-9-148,2023-10-09,South,Partner,SMB,518,7
ORD-9-149,2023-10-22,South,Retail,SMB,641,14
ORD-9-150,2023-10-24,North,Retail,Mid,650,8
ORD-9-151,2023-10-08,North,Partner,Enterprise,440,6
ORD-9-152,2023-10-10,West,Retail,Mid,425,4
ORD-9-153,2023-10-28,South,Web,Mid,438,5
ORD-9-154,2023-10-15,North,Web,SMB,499,6
ORD-9-155,2023-10-13,West,Web,Enterprise,618,9
ORD-9-156,2023-10-03,South,Web,Enterprise,220,8
ORD-9-157,2023-10-18,West,Partner,Mid,392,7
ORD-9-158,2023-10-11,North,Retail,SMB,271,9
ORD-9-159,2023-10-13,South,Partner,Enterprise,261,9
ORD-9-160,2023-10-23,Central,Web,Mid,410,7
ORD-9-161,2023-10-28,South,Retail,Enterprise,753,7
ORD-9-162,2023-10-12,Central,Partner,Enterprise,551,7
ORD-9-163,2023-10-15,East,Retail,SMB,690,8
ORD-9-164,2023-10-22,East,Web,Enterprise,540,9
ORD-9-165,2023-10-03,South,Retail,SMB,537,1
ORD-9-166,2023-10-11,Central,Retail,Mid,317,4
ORD-9-167,2023-10-10,West,Retail,SMB,583,10
ORD-9-168,2023-10-16,West,Retail,Enterprise,639,4
ORD-9-169,2023-10-07,West,Retail,Mid,508,12
ORD-9-170,2023-10-13,West,Partner,Enterprise,546,6
ORD-9-171,2023-10-05,Central,Web,Mid,541,3
ORD-9-172,2023-10-23,West,Partner,SMB,407,11
ORD-9-173,2023-10-04,Central,Partner,SMB,258,6
ORD-9-174,2023-10-26,West,Retail,SMB,185,4
ORD-9-175,2023-10-09,East,Web,Enterprise,451,11
ORD-9-176,2023-10-23,Central,Web,SMB,638,17
ORD-9-177,2023-10-25,East,Web,SMB,564,7
ORD-9-178,2023-10-01,North,Partner,Mid,181,10
ORD-9-179,2023-10-04,South,Retail,Mid,560,8
ORD-9-180,2023-10-03,North,Partner,Enterprise,462,14
ORD-9-181,2023-10-13,South,Web,Enterprise,279,7
ORD-9-182,2023-10-19,South,Partner,Mid,657,4
ORD-9-183,2023-10-19,West,Partner,SMB,600,10
ORD-9-184,2023-10-13,South,Partner,SMB,453,10
ORD-9-185,2023-10-05,Central,Partner,Mid,359,7
ORD-9-186,2023-10-07,West,Partner,Mid,542,5
ORD-9-187,2023-10-18,South,Retail,Enterprise,322,4
ORD-9-188,2023-10-13,Central,Partner,Enterprise,208,9
ORD-9-189,2023-10-14,East,Web,Enterprise,493,11
ORD-9-190,2023-10-24,North,Web,Mid,548,5
ORD-9-191,2023-10-11,West,Partner,SMB,527,8
ORD-9-192,2023-10-22,West,Retail,Mid,422,9
ORD-9-193,2023-10-12,West,Web,Mid,342,12
ORD-9-194,2023-10-06,South,Partner,SMB,467,10
ORD-9-195,2023-10-05,Central,Retail,Enterprise,503,1
ORD-9-196,2023-10-18,South,Partner,Enterprise,602,7
ORD-9-197,2023-10-27,North,Partner,SMB,553,3
ORD-9-198,2023-10-16,Central,Web,Enterprise,380,5
ORD-9-199,2023-10-28,North,Web,Mid,419,3
ORD-9-200,2023-10-04,Central,Web,Mid,639,1
ORD-9-201,2023-10-27,East,Partner,Mid,605,9
ORD-9-202,2023-10-15,North,Partner,Mid,571,12
ORD-9-203,2023-10-27,Central,Web,Mid,523,10
ORD-9-204,2023-10-28,West,Retail,SMB,471,12
ORD-9-205,2023-10-26,West,Web,Mid,624,8
ORD-9-206,2023-10-20,Central,Web,Enterprise,672,10
ORD-9-207,2023-10-23,South,Web,SMB,505,11
ORD-9-208,2023-10-13,West,Partner,Enterprise,641,8
ORD-9-209,2023-10-05,South,Web,Enterprise,700,5
ORD-9-210,2023-10-06,West,Web,Enterprise,549,9
ORD-9-211,2023-10-09,South,Retail,Mid,576,8
ORD-9-212,2023-10-23,South,Partner,Mid,409,4
ORD-9-213,2023-10-02,South,Partner,Mid,579,1
ORD-9-214,2023-10-12,North,Partner,SMB,552,3
ORD-9-215,2023-10-08,Central,Partner,SMB,587,10
ORD-9-216,2023-10-07,East,Partner,SMB,450,7
ORD-9-217,2023-10-02,East,Partner,Mid,518,10
ORD-9-218,2023-10-16,Central,Partner,Mid,534,3
ORD-9-219,2023-10-19,West,Web,Mid,482,10
ORD-9-220,2023-10-13,South,Web,SMB,370,7
ORD-9-221,2023-10-27,Central,Partner,Mid,525,11
ORD-9-222,2023-10-25,South,Partner,SMB,414,3
ORD-9-223,2023-10-10,East,Web,Mid,556,12
ORD-9-224,2023-10-15,South,Retail,SMB,659,6
ORD-9-225,2023-10-08,South,Retail,Enterprise,378,1
ORD-9-226,2023-10-20,West,Web,SMB,456,14
ORD-9-227,2023-10-27,South,Web,Enterprise,580,8
ORD-9-228,2023-10-07,South,Retail,Enterprise,573,7
ORD-9-229,2023-10-17,South,Partner,Mid,467,10
ORD-9-230,2023-10-22,Central,Partner,SMB,437,8
ORD-9-231,2023-10-06,South,Web,SMB,488,9
ORD-9-232,2023-10-17,South,Web,Mid,441,5
ORD-9-233,2023-10-12,South,Web,Enterprise,616,6
ORD-9-234,2023-10-03,East,Partner,SMB,395,9
ORD-9-235,2023-10-07,West,Retail,SMB,603,8
ORD-9-236,2023-10-08,South,Partner,SMB,519,8
ORD-9-237,2023-10-04,Central,Partner,Enterprise,389,11
ORD-9-238,2023-10-03,North,Web,Mid,557,12
ORD-9-239,2023-10-06,South,Web,SMB,596,4
ORD-9-240,2023-10-24,East,Partner,SMB,807,11
ORD-9-241,2023-10-18,West,Partner,Mid,396,9
ORD-9-242,2023-10-10,Central,Web,SMB,567,6
ORD-9-243,2023-10-22,Central,Web,Mid,592,2
ORD-9-244,2023-10-18,Central,Retail,SMB,496,8
ORD-9-245,2023-10-18,South,Web,Mid,456,7
ORD-9-246,2023-10-21,Central,Web,SMB,492,4
ORD-9-247,2023-10-26,West,Retail,SMB,771,9
ORD-9-248,2023-10-27,West,Retail,Mid,250,11
ORD-9-249,2023-10-02,West,Retail,SMB,570,5
ORD-9-250,2023-10-26,East,Partner,SMB,450,5
ORD-9-251,2023-10-06,North,Retail,SMB,778,10
ORD-9-252,2023-10-04,Central,Partner,Enterprise,339,7
ORD-9-253,2023-10-16,North,Web,SMB,345,11
ORD-9-254,2023-10-23,East,Partner,Enterprise,714,11
ORD-9-255,2023-10-18,West,Retail,Enterprise,495,7
ORD-9-256,2023-10-12,North,Web,SMB,493,6
ORD-9-257,2023-10-04,South,Partner,SMB,668,8
ORD-9-258,2023-10-24,East,Retail,Mid,644,7
ORD-9-259,2023-10-03,North,Retail,Enterprise,667,11
ORD-9-260,2023-10-18,South,Web,Enterprise,484,6
ORD-9-261,2023-10-14,Central,Web,Enterprise,450,10
ORD-9-262,2023-10-06,East,Web,Enterprise,456,8
ORD-9-263,2023-10-22,South,Web,SMB,510,7
ORD-9-264,2023-10-01,East,Partner,Enterprise,453,2
ORD-9-265,2023-10-21,Central,Retail,Mid,465,7
ORD-9-266,2023-10-16,Central,Web,Mid,463,4
ORD-9-267,2023-10-21,East,Retail,Mid,623,11
ORD-9-268,2023-10-16,West,Retail,SMB,414,8
ORD-9-269,2023-10-14,East,Retail,SMB,389,9
ORD-9-270,2023-10-28,Central,Partner,Enterprise,527,11
ORD-9-271,2023-10-26,North,Partner,Mid,470,12
ORD-9-272,2023-10-27,North,Partner,SMB,573,16
ORD-9-273,2023-10-16,East,Partner,Mid,366,11
ORD-9-274,2023-10-18,West,Web,SMB,424,6
ORD-9-275,2023-10-08,West,Partner,SMB,442,14
ORD-9-276,2023-10-10,North,Retail,Enterprise,550,12
ORD-9-277,2023-10-25,West,Web,SMB,566,8
ORD-9-278,2023-10-16,West,Retail,SMB,489,8
ORD-9-279,2023-10-14,Central,Partner,SMB,636,8
ORD-9-280,2023-10-01,West,Retail,Mid,668,10
ORD-9-281,2023-10-20,East,Retail,SMB,484,3
ORD-9-282,2023-10-22,East,Web,Enterprise,266,14
ORD-9-283,2023-10-24,South,Partner,Mid,373,2
ORD-9-284,2023-10-13,West,Retail,Mid,286,8
ORD-9-285,2023-10-05,North,Partner,SMB,399,12
ORD-9-286,2023-10-21,Central,Web,SMB,531,7
ORD-9-287,2023-10-26,South,Partner,SMB,401,7
ORD-9-288,2023-10-16,South,Web,SMB,666,4
ORD-9-289,2023-10-02,West,Web,Enterprise,698,10
ORD-9-290,2023-10-23,South,Partner,Mid,363,10
ORD-9-291,2023-10-14,South,Retail,SMB,552,10
ORD-9-292,2023-10-22,East,Partner,SMB,797,3
ORD-9-293,2023-10-07,South,Retail,Enterprise,399,6
ORD-9-294,2023-10-23,North,Partner,SMB,385,3
ORD-9-295,2023-10-24,East,Retail,Mid,338,7
ORD-9-296,2023-10-27,Central,Partner,SMB,378,8
ORD-9-297,2023-10-20,West,Web,SMB,344,8
ORD-9-298,2023-10-26,Central,Web,Mid,745,2
ORD-9-299,2023-10-05,North,Partner,Mid,573,7
ORD-10-0,2023-11-25,East,Partner,Mid,510,6
ORD-10-1,2023-11-24,South,Partner,SMB,438,12
ORD-10-2,2023-11-12,North,Partner,Enterprise,326,8
ORD-10-3,2023-11-16,East,Web,SMB,456,6
ORD-10-4,2023-11-27,West,Web,Mid,574,6
ORD-10-5,2023-11-04,Central,Partner,Enterprise,426,7
ORD-10-6,2023-11-02,North,Retail,Mid,385,9
ORD-10-7,2023-11-19,South,Retail,Enterprise,677,6
ORD-10-8,2023-11-05,North,Partner,Enterprise,535,5
ORD-10-9,2023-11-21,West,Partner,SMB,382,9
ORD-10-10,2023-11-15,South,Partner,SMB,536,6
ORD-10-11,2023-11-06,Central,Web,Enterprise,396,8
ORD-10-12,2023-11-15,South,Web,Enterprise,645,1
ORD-10-13,2023-11-24,North,Web,Mid,482,6
ORD-10-14,2023-11-21,Central,Partner,Mid,686,1
ORD-10-15,2023-11-11,South,Web,Enterprise,527,8
ORD-10-16,2023-11-27,Central,Partner,Enterprise,537,6
ORD-10-17,2023-11-25,North,Partner,SMB,371,9
ORD-10-18,2023-11-21,Central,Partner,Mid,718,6
ORD-10-19,2023-11-18,South,Web,SMB,423,9
ORD-10-20,2023-11-06,North,Partner,Mid,301,4
ORD-10-21,2023-11-24,West,Retail,SMB,567,9
ORD-10-22,2023-11-16,South,Partner,SMB,674,3
ORD-10-23,2023-11-22,East,Web,Mid,354,8
ORD-10-24,2023-11-14,Central,Partner,Enterprise,627,7
ORD-10-25,2023-11-01,North,Retail,Mid,391,8
ORD-10-26,2023-11-19,East,Web,SMB,504,10
ORD-10-27,2023-11-25,South,Web,Enterprise,731,8
ORD-10-28,2023-11-27,West,Web,Enterprise,578,8
ORD-10-29,2023-11-21,Central,Partner,Mid,557,8
ORD-10-30,2023-11-26,Central,Web,SMB,445,7
ORD-10-31,2023-11-27,East,Retail,Enterprise,565,7
ORD-10-32,2023-11-18,South,Partner,Mid,427,9
ORD-10-33,2023-11-19,West,Partner,Mid,627,5
ORD-10-34,2023-11-18,South,Partner,SMB,621,7
ORD-10-35,2023-11-22,West,Partner,Mid,565,5
ORD-10-36,2023-11-23,North,Partner,Enterprise,330,14
ORD-10-37,2023-11-06,West,Partner,SMB,520,5
ORD-10-38,2023-11-16,Central,Partner,Mid,665,8
ORD-10-39,2023-11-26,East,Web,Enterprise,488,10
ORD-10-40,2023-11-05,Central,Web,Mid,521,10
ORD-10-41,2023-11-04,South,Web,Enterprise,512,2
ORD-10-42,2023-11-17,North,Retail,Enterprise,512,8
ORD-10-43,2023-11-05,East,Retail,Mid,474,9
ORD-10-44,2023-11-17,Central,Web,Mid,678,8
ORD-10-45,2023-11-13,North,Web,Mid,492,6
ORD-10-46,2023-11-05,South,Partner,Enterprise,407,7
ORD-10-47,2023-11-12,South,Retail,Enterprise,540,4
ORD-10-48,2023-11-21,South,Web,SMB,699,9
ORD-10-49,2023-11-17,West,Web,Enterprise,505,9
ORD-10-50,2023-11-05,North,Partner,SMB,513,7
ORD-10-51,2023-11-26,East,Retail,Mid,699,13
ORD-10-52,2023-11-09,Central,Web,Mid,735,4
ORD-10-53,2023-11-08,East,Web,Mid,411,7
ORD-10-54,2023-11-12,Central,Web,SMB,547,10
ORD-10-55,2023-11-14,South,Retail,SMB,563,9
ORD-10-56,2023-11-06,East,Partner,Enterprise,212,15
ORD-10-57,2023-11-14,North,Web,SMB,418,10
ORD-10-58,2023-11-12,West,Web,Enterprise,641,8
ORD-10-59,2023-11-14,East,Partner,Mid,440,12
ORD-10-60,2023-11-04,West,Retail,SMB,601,9
ORD-10-61,2023-11-12,North,Retail,SMB,488,4
ORD-10-62,2023-11-24,North,Partner,SMB,679,10
ORD-10-63,2023-11-18,East,Retail,Mid,313,2
ORD-10-64,2023-11-08,East,Web,Mid,653,10
ORD-10-65,2023-11-16,Central,Web,Enterprise,562,10
ORD-10-66,2023-11-25,South,Partner,Enterprise,417,5
ORD-10-67,2023-11-15,South,Web,SMB,563,12
ORD-10-68,2023-11-18,East,Web,Mid,417,8
ORD-10-69,2023-11-27,South,Partner,Enterprise,484,9
ORD-10-70,2023-11-14,South,Web,SMB,586,8
ORD-10-71,2023-11-07,Central,Partner,Mid,437,20
ORD-10-72,2023-11-16,West,Retail,Enterprise,578,11
ORD-10-73,2023-11-11,South,Partner,Enterprise,414,12
ORD-10-74,2023-11-03,West,Retail,Mid,559,11
ORD-10-75,2023-11-18,Central,Retail,Mid,415,7
ORD-10-76,2023-11-07,West,Retail,Enterprise,268,5
ORD-10-77,2023-11-17,West,Partner,Enterprise,413,8
ORD-10-78,2023-11-28,Central,Web,Mid,378,6
ORD-10-79,2023-11-28,East,Web,Mid,478,7
ORD-10-80,2023-11-16,Central,Retail,Mid,524,11
ORD-10-81,2023-11-05,North,Web,Enterprise,419,3
ORD-10-82,2023-11-19,North,Web,Enterprise,524,8
ORD-10-83,2023-11-17,East,Web,SMB,537,9
ORD-10-84,2023-11-28,North,Partner,SMB,465,10
ORD-10-85,2023-11-02,Central,Partner,Enterprise,360,1
ORD-10-86,2023-11-14,South,Retail,Enterprise,584,6
ORD-10-87,2023-11-15,North,Partner,Mid,720,15
ORD-10-88,2023-11-01,Central,Partner,Mid,622,7
ORD-10-89,2023-11-09,Central,Web,Enterprise,536,1
ORD-10-90,2023-11-27,South,Retail,Enterprise,535,2
ORD-10-91,2023-11-03,East,Web,Enterprise,402,6
ORD-10-92,2023-11-13,South,Web,SMB,250,8
ORD-10-93,2023-11-22,East,Web,Enterprise,406,8
ORD-10-94,2023-11-04,West,Partner,SMB,695,10
ORD-10-95,2023-11-09,North,Retail,Mid,452,6
ORD-10-96,2023-11-26,South,Web,Mid,415,9
ORD-10-97,2023-11-04,West,Retail,Mid,497,6
ORD-10-98,2023-11-22,South,Partner,Enterprise,256,10
ORD-10-99,2023-11-18,West,Retail,Mid,304,13
ORD-10-100,2023-11-09,West,Web,Mid,350,8
ORD-10-101,2023-11-15,West,Partner,Mid,801,12
ORD-10-102,2023-11-16,West,Web,SMB,464,5
ORD-10-103,2023-11-07,Central,Web,Mid,625,13
ORD-10-104,2023-11-08,Central,Retail,SMB,481,10
ORD-10-105,2023-11-22,West,Retail,Mid,563,11
ORD-10-106,2023-11-27,West,Web,Mid,348,11
ORD-10-107,2023-11-28,West,Retail,Enterprise,424,8
ORD-10-108,2023-11-14,East,Retail,Mid,381,2
ORD-10-109,2023-11-18,West,Web,Enterprise,260,16
ORD-10-110,2023-11-17,Central,Retail,Mid,656,11
ORD-10-111,2023-11-22,West,Web,Enterprise,448,10
ORD-10-112,2023-11-02,East,Partner,Enterprise,447,6
ORD-10-113,2023-11-13,East,Partner,SMB,485,6
ORD-10-114,2023-11-01,North,Partner,Enterprise,553,10
ORD-10-115,2023-11-12,East,Web,SMB,565,8
ORD-10-116,2023-11-03,Central,Partner,Enterprise,538,3
ORD-10-117,2023-11-22,East,Partner,Mid,674,7
ORD-10-118,2023-11-07,Central,Web,Mid,556,9
ORD-10-119,2023-11-19,East,Web,SMB,637,2
ORD-10-120,2023-11-02,East,Partner,Enterprise,543,17
ORD-10-121,2023-11-14,West,Partner,SMB,498,10
ORD-10-122,2023-11-04,Central,Web,Mid,418,8
ORD-10-123,2023-11-01,Central,Retail,Mid,466,4
ORD-10-124,2023-11-02,North,Retail,Enterprise,674,3
ORD-10-125,2023-11-01,North,Retail,Enterprise,458,8
ORD-10-126,2023-11-24,South,Retail,Enterprise,445,9
ORD-10-127,2023-11-25,West,Web,SMB,599,7
ORD-10-128,2023-11-21,Central,Partner,Enterprise,446,6
ORD-10-129,2023-11-10,East,Web,Enterprise,312,8
ORD-10-130,2023-11-24,North,Partner,Mid,620,4
ORD-10-131,2023-11-27,South,Partner,SMB,709,6
ORD-10-132,2023-11-09,West,Web,SMB,400,7
ORD-10-133,2023-11-18,South,Web,SMB,579,12
ORD-10-134,2023-11-27,North,Web,Mid,331,7
ORD-10-135,2023-11-05,East,Retail,Mid,501,7
ORD-10-136,2023-11-27,South,Retail,Enterprise,365,4
ORD-10-137,2023-11-11,West,Web,Enterprise,456,9
ORD-10-138,2023-11-28,Central,Retail,SMB,511,14
ORD-10-139,2023-11-13,North,Retail,Enterprise,511,13
ORD-10-140,2023-11-03,Central,Retail,Mid,710,12
ORD-10-141,2023-11-20,South,Partner,Mid,502,9
ORD-10-142,2023-11-18,Central,Web,Mid,537,8
ORD-10-143,2023-11-22,South,Partner,SMB,527,5
ORD-10-144,2023-11-10,East,Retail,Enterprise,352,3
ORD-10-145,2023-11-18,North,Web,Mid,364,10
ORD-10-146,2023-11-06,South,Web,Enterprise,624,7
ORD-10-147,2023-11-08,Central,Partner,Enterprise,539,13
ORD-10-148,2023-11-20,South,Web,Enterprise,580,6
ORD-10-149,2023-11-25,North,Partner,SMB,372,10
ORD-10-150,2023-11-05,Central,Partner,Enterprise,195,11
ORD-10-151,2023-11-03,East,Web,SMB,521,4
ORD-10-152,2023-11-10,Central,Retail,SMB,442,9
ORD-10-153,2023-11-05,West,Partner,SMB,563,8
ORD-10-154,2023-11-06,South,Web,SMB,574,10
ORD-10-155,2023-11-15,Central,Retail,Enterprise,571,9
ORD-10-156,2023-11-22,East,Retail,Mid,697,9
ORD-10-157,2023-11-01,West,Partner,Enterprise,443,6
ORD-10-158,2023-11-11,South,Retail,Enterprise,520,8
ORD-10-159,2023-11-24,North,Web,Mid,698,13
ORD-10-160,2023-11-21,South,Retail,Mid,603,9
ORD-10-161,2023-11-11,South,Web,Enterprise,467,11
ORD-10-162,2023-11-11,East,Partner,Enterprise,341,7
ORD-10-163,2023-11-15,West,Retail,SMB,738,12
ORD-10-164,2023-11-19,Central,Partner,Mid,462,11
ORD-10-165,2023-11-17,South,Retail,Enterprise,431,12
ORD-10-166,2023-11-17,East,Partner,Enterprise,507,8
ORD-10-167,2023-11-07,East,Partner,Mid,586,9
ORD-10-168,2023-11-08,North,Web,Mid,375,5
ORD-10-169,2023-11-16,Central,Retail,Mid,333,6
ORD-10-170,2023-11-11,West,Web,Enterprise,597,9
ORD-10-171,2023-11-16,East,Web,Mid,276,8
ORD-10-172,2023-11-17,South,Partner,SMB,352,5
